fips,region,time,firms
48,Texas,2018,398943
48,Texas,2019,405653
49,Utah,1978,22971
49,Utah,1979,23931
49,Utah,1980,23877
49,Utah,1981,24211
49,Utah,1982,23790
49,Utah,1983,24482
49,Utah,1984,25454
49,Utah,1985,25725
49,Utah,1986,25857
49,Utah,1987,26207
49,Utah,1988,26370
49,Utah,1989,26571
49,Utah,1990,27103
49,Utah,1991,27730
49,Utah,1992,28570
49,Utah,1993,29864
49,Utah,1994,31504
49,Utah,1995,33113
49,Utah,1996,34613
49,Utah,1997,35991
49,Utah,1998,37098
49,Utah,1999,38104
49,Utah,2000,38847
49,Utah,2001,39825
49,Utah,2002,40792
49,Utah,2003,42255
49,Utah,2004,44011
49,Utah,2005,45933
49,Utah,2006,48900
49,Utah,2007,51496
49,Utah,2008,51607
49,Utah,2009,49432
49,Utah,2010,48739
49,Utah,2011,48795
49,Utah,2012,49758
49,Utah,2013,50824
49,Utah,2014,52070
49,Utah,2015,53277
49,Utah,2016,54490
49,Utah,2017,55748
49,Utah,2018,57419
49,Utah,2019,58817
50,Vermont,1978,10897
50,Vermont,1979,11369
50,Vermont,1980,11546
50,Vermont,1981,11609
50,Vermont,1982,11606
50,Vermont,1983,11851
50,Vermont,1984,12749
50,Vermont,1985,13284
50,Vermont,1986,13749
50,Vermont,1987,14512
50,Vermont,1988,15211
50,Vermont,1989,15778
50,Vermont,1990,15792
50,Vermont,1991,15427
50,Vermont,1992,15294
50,Vermont,1993,15573
50,Vermont,1994,15812
50,Vermont,1995,16100
50,Vermont,1996,16147
50,Vermont,1997,16341
50,Vermont,1998,16501
50,Vermont,1999,16744
50,Vermont,2000,16794
50,Vermont,2001,16681
50,Vermont,2002,16561
50,Vermont,2003,16648
50,Vermont,2004,16904
50,Vermont,2005,17027
50,Vermont,2006,17124
50,Vermont,2007,17168
50,Vermont,2008,16888
50,Vermont,2009,16392
50,Vermont,2010,16228
50,Vermont,2011,16055
50,Vermont,2012,16068
50,Vermont,2013,15943
50,Vermont,2014,15939
50,Vermont,2015,15994
50,Vermont,2016,16017
50,Vermont,2017,15948
50,Vermont,2018,15863
50,Vermont,2019,15711
51,Virginia,1978,76442
51,Virginia,1979,79620
51,Virginia,1980,80495
51,Virginia,1981,81069
51,Virginia,1982,79863
51,Virginia,1983,82863
51,Virginia,1984,87233
51,Virginia,1985,90967
51,Virginia,1986,95027
51,Virginia,1987,98282
51,Virginia,1988,102419
51,Virginia,1989,105513
51,Virginia,1990,108052
51,Virginia,1991,106512
51,Virginia,1992,107051
51,Virginia,1993,109631
51,Virginia,1994,112398
51,Virginia,1995,115826
51,Virginia,1996,116816
51,Virginia,1997,118994
51,Virginia,1998,121294
51,Virginia,1999,122061
51,Virginia,2000,123033
51,Virginia,2001,124013
51,Virginia,2002,125338
51,Virginia,2003,127421
51,Virginia,2004,131589
51,Virginia,2005,134722
51,Virginia,2006,138326
51,Virginia,2007,139560
51,Virginia,2008,138279
51,Virginia,2009,134816
51,Virginia,2010,133109
51,Virginia,2011,132230
51,Virginia,2012,132846
51,Virginia,2013,133237
51,Virginia,2014,133682
51,Virginia,2015,134680
51,Virginia,2016,135978
51,Virginia,2017,136783
51,Virginia,2018,137263
51,Virginia,2019,138162
53,Washington,1978,71711
53,Washington,1979,75635
53,Washington,1980,76439
53,Washington,1981,77249
53,Washington,1982,75794
53,Washington,1983,79050
53,Washington,1984,83793
53,Washington,1985,85178
53,Washington,1986,87230
53,Washington,1987,89061
53,Washington,1988,91551
53,Washington,1989,94082
53,Washington,1990,98098
53,Washington,1991,99903
53,Washington,1992,102578
53,Washington,1993,105835
53,Washington,1994,109175
53,Washington,1995,111433
53,Washington,1996,112906
53,Washington,1997,114715
53,Washington,1998,117384
53,Washington,1999,118168
53,Washington,2000,118803
53,Washington,2001,119092
53,Washington,2002,118449
53,Washington,2003,120234
53,Washington,2004,122896
53,Washington,2005,126447
53,Washington,2006,130233
53,Washington,2007,132991
53,Washington,2008,132981
53,Washington,2009,127839
53,Washington,2010,126147
53,Washington,2011,124464
53,Washington,2012,124729
53,Washington,2013,126032
53,Washington,2014,127879
53,Washington,2015,130238
53,Washington,2016,132594
53,Washington,2017,134476
53,Washington,2018,136904
53,Washington,2019,137843
54,West Virginia,1978,26590
54,West Virginia,1979,27663
54,West Virginia,1980,27517
54,West Virginia,1981,27257
54,West Virginia,1982,26278
54,West Virginia,1983,26392
54,West Virginia,1984,27083
54,West Virginia,1985,27168
54,West Virginia,1986,27244
54,West Virginia,1987,27365
54,West Virginia,1988,28035
54,West Virginia,1989,28351
54,West Virginia,1990,28644
54,West Virginia,1991,28523
54,West Virginia,1992,28595
54,West Virginia,1993,29092
54,West Virginia,1994,29631
54,West Virginia,1995,30326
54,West Virginia,1996,30328
54,West Virginia,1997,30487
54,West Virginia,1998,30616
54,West Virginia,1999,30533
54,West Virginia,2000,30308
54,West Virginia,2001,29680
54,West Virginia,2002,29403
54,West Virginia,2003,29239
54,West Virginia,2004,29576
54,West Virginia,2005,29570
54,West Virginia,2006,29417
54,West Virginia,2007,29190
54,West Virginia,2008,28488
54,West Virginia,2009,27861
54,West Virginia,2010,27218
54,West Virginia,2011,26737
54,West Virginia,2012,26548
54,West Virginia,2013,26051
54,West Virginia,2014,25519
54,West Virginia,2015,25267
54,West Virginia,2016,24966
54,West Virginia,2017,24527
54,West Virginia,2018,24109
54,West Virginia,2019,23925
55,Wisconsin,1978,78996
55,Wisconsin,1979,81699
55,Wisconsin,1980,81895
55,Wisconsin,1981,82240
55,Wisconsin,1982,80635
55,Wisconsin,1983,82760
55,Wisconsin,1984,85442
55,Wisconsin,1985,85738
55,Wisconsin,1986,86189
55,Wisconsin,1987,87982
55,Wisconsin,1988,89508
55,Wisconsin,1989,91044
55,Wisconsin,1990,92893
55,Wisconsin,1991,93081
55,Wisconsin,1992,93616
55,Wisconsin,1993,95709
55,Wisconsin,1994,97375
55,Wisconsin,1995,99149
55,Wisconsin,1996,99799
55,Wisconsin,1997,100756
55,Wisconsin,1998,102137
55,Wisconsin,1999,102491
55,Wisconsin,2000,102678
55,Wisconsin,2001,102382
55,Wisconsin,2002,102079
55,Wisconsin,2003,102047
55,Wisconsin,2004,103151
55,Wisconsin,2005,104222
55,Wisconsin,2006,104406
55,Wisconsin,2007,104146
55,Wisconsin,2008,102425
55,Wisconsin,2009,99896
55,Wisconsin,2010,98313
55,Wisconsin,2011,97039
55,Wisconsin,2012,96814
55,Wisconsin,2013,96160
55,Wisconsin,2014,96217
55,Wisconsin,2015,96679
55,Wisconsin,2016,97735
55,Wisconsin,2017,97415
55,Wisconsin,2018,97527
55,Wisconsin,2019,97237
56,Wyoming,1978,10321
56,Wyoming,1979,11061
56,Wyoming,1980,11430
56,Wyoming,1981,11750
56,Wyoming,1982,11764
56,Wyoming,1983,11818
56,Wyoming,1984,11939
56,Wyoming,1985,11898
56,Wyoming,1986,11591
56,Wyoming,1987,11093
56,Wyoming,1988,11135
56,Wyoming,1989,11157
56,Wyoming,1990,11296
56,Wyoming,1991,11486
56,Wyoming,1992,11610
56,Wyoming,1993,12002
56,Wyoming,1994,12520
56,Wyoming,1995,12898
56,Wyoming,1996,13130
56,Wyoming,1997,13253
56,Wyoming,1998,13599
56,Wyoming,1999,13568
56,Wyoming,2000,13717
56,Wyoming,2001,13859
56,Wyoming,2002,14129
56,Wyoming,2003,14340
56,Wyoming,2004,14641
56,Wyoming,2005,14988
56,Wyoming,2006,15420
56,Wyoming,2007,15759
56,Wyoming,2008,15832
56,Wyoming,2009,15724
56,Wyoming,2010,15312
56,Wyoming,2011,15407
56,Wyoming,2012,15566
56,Wyoming,2013,15518
56,Wyoming,2014,15568
56,Wyoming,2015,15811
56,Wyoming,2016,15629
56,Wyoming,2017,15597
56,Wyoming,2018,15798
56,Wyoming,2019,15900
